chunk_url;chunk_number;chunk_id;chunk_name;chunk_content
https://www.ing.be/en/individuals/daily-banking/cash/atm;5;159;159.322419042948990650.txt;"# All your cash needs at a cash dispenser - ING Belgium - Cash dispensers (ATMs)

## Cash dispenser fees

### In which cash dispensers can I deposit banknotes in euros (€) with my ING debit card?

At any ING or CASH point cash dispenser marked ‘Cash In/Cash Out’. It’s easy, fast and safe!
**How do I deposit euro banknotes (€) at a cash dispenser??**
* Go to a Cash In/Cash Out terminal
* Put your debit card into the terminal
* Choose the ‘deposit cash’ option
* Select the ING account you wish to be credited
* Insert your banknotes into the slot and follow the instructions?
* Press on ‘OK’ to confirm the amount deposited.? You’ll receive a receipt as proof of the transaction
**Good to know** : As long as you haven’t confirmed the amount deposited you can stop the transaction at any time and take back your notes.
**How many euro (€) banknotes can I deposit in a cash dispenser?**
You can deposit up to 100 banknotes per transaction.

### Where can I find a cash dispenser?

For a CASH point or ING cash dispenser check our map of Belgium
1. Refine your search by **deselecting** 'Branch' and 'Cashier desk'
2. Enter the desired town or postcode
3. Click 'Search’
Cash dispensers in Belgium are accessible 7 days a week.?
For a cash dispenser from any bank consult cash dispensers near me on Google or I'm looking for an ATM (Febelfin)"
https://www.ing.be/en/individuals/daily-banking/cash/atm;6;160;160.322419042948990650.txt;"# All your cash needs at a cash dispenser - ING Belgium - Cash dispensers (ATMs)

## Cash dispenser fees

### What should I do if one of the notes I deposited at a cash dispenser is suspected of being fake?

You don’t have to do anything, we will take care of it.
This is what happens:
* The ING or CASH point dispenser will withhold the banknote and display a message on the screen alerting you to this.
* As required by law\* we send the suspicious banknote to the National Bank of Belgium for authentication.
  + The banknote is authentic? We credit your account with the amount immediately.
  + The banknote turns out to be fake? Then we’ll send you a certificate by email or post.
Good to know This authentication process can take up to 60 working days. We’ll do our best to get an answer to you as quickly as possible. Thanks already for your patience!
(\*) Royal Decree of 1 June 2016 on the enforcement of the law of 17 July 2013 on protection against counterfeiting and the preservation of the quality of cash in circulation."
https://www.ing.be/en/individuals/daily-banking/cash/atm;7;161;161.322419042948990650.txt;"# All your cash needs at a cash dispenser - ING Belgium - Cash dispensers (ATMs)

## Cash dispenser fees

### How do I recognize a fake banknote?

Always be vigilant when you receive banknotes. Check their authenticity with these **3 quick tips** :
1. Look at the banknote Hold the banknote up to the light to see through it. A blurred image with its value in figures will appear. This is known as the **watermark** , and must be present in the body of the paper (and not printed on it) and can only be seen in the light. If in doubt, compare the banknote with another so you are sure is genuine. Or place the banknote under a UV lamp, as the watermark does not appear under UV light.
2. Touch the banknote Touch the banknote. The banknote paper should feel firm to the touch, not soft, greasy or crunchy. Run your finger or fingernail over the front of the banknote. You will notice a slight relief due to the ink.
3. Tilt the note Tilt the banknote back and forth and look at the silver stripe or the **hologram** . The hologram shows the value of the banknote in figures and the euro symbol (€). The hologram is shiny, detailed and smooth. A thickening in the area of the hologram could mean, for example, that a counterfeit hologram has been stuck onto the banknote.

### What should I do if the amount deposited at the cash dispenser does not match the amount credited to my account?

Let us know in one of the following ways:
* By logging to Home'Bank
* Via the ING Banking app: Services **>** Payments & Cash > Cash > ATM issue.
* Call our Customer Services on +32 2 464 60 04, Monday to Friday from 8 am to 6 pm
We'll inform you of the outcome as quickly as possible.
Good to know This process can take up to 6 weeks. We’ll do our best to get an answer to you as quickly as possible. Thanks already for your patience!"
https://www.ing.be/en/individuals/daily-banking/cash/atm;8;162;162.322419042948990650.txt;"# All your cash needs at a cash dispenser - ING Belgium - Cash dispensers (ATMs)

## Cash dispenser fees

### What should I do if I don't receive the full amount when I withdraw cash from a cash dispenser?

With your debit card:Let us know in one of the following ways:
* By logging to Home'Bank
* Via the ING Banking app: Services **>** Payments & Cash > Cash > ATM issue.
* Call our Customer Services on +32 2 464 60 04, Monday to Friday from 8 am to 6 pm
We'll inform you of the outcome as quickly as possible.
Good to know This process can take up to 6 weeks. We’ll do our best to get an answer to you as quickly as possible. Thanks already for your patience!
With your creditcard:
* Go to ‘macarte.be’ or ‘mijnkaart.be’ > How can we help you? > Frequently asked questions > Block a purchase
* Click on the ‘Dispute a purchase’ link
* Complete the mandatory fields
* Submit the form

### What should I do if my debit card is lost, stolen or swallowed by a cash dispenser?

*Call Card Stop +32 (0)78 170 170. Card Stop will immediately block your debit and/or credit card and provide you with a new card. Card Stop is available 24 hours a day, 7 days a week.* *Blocking and replacing an ING card for lost/stolen costs 9,99 euros.*

### What should I do if a CASH point cash dispenser is out of order or has been vandalised?

Contact the CASH point helpdesk on +32 800 71 302?. Thanks in advance for your help!"
https://www.ing.be/en/individuals/daily-banking/cash/atm;9;163;163.322419042948990650.txt;"# All your cash needs at a cash dispenser - ING Belgium - Cash dispensers (ATMs)

## Cash dispenser fees

### What’s the difference between an ING cash dispenser and a CASH point?

None! An ING cash dispenser and a CASH point have exactly the same functions.
You can withdraw and deposit money, check your balance and change your pin code.
For more information consult A network of bank-neutral CASH points ."
https://www.ing.be/en/individuals/daily-banking/cash/atm;10;164;164.322419042948990650.txt;"# All your cash needs at a cash dispenser - ING Belgium - Cash dispensers (ATMs)

## Services and contact

### Lost, stolen or swallowed card?

Call Card Stop on +32 (0)78 170 170 Lost, stolen or swallowed card?

### Didn't find what you were looking for?

Ask Ida, ING's digital assistant, via Chat in your ING Banking app, in the ‘Services' menu at the bottom of your screen
Didn't find what you were looking for?

### Videos

Discover all the possibilities of the ING Banking app with these easy videos
Videos

### Looking for a cash dispenser or a cash counter in your area?

Enter a postcode or town Looking for a cash dispenser or a cash counter in your area?

### Download the app

Join our 1.5 million users. Simple, secure, the ING Banking app saves you both money and time so you can live your life to the fullest!
Download the app

### Contact ING

Via app, chat or phone. Contact ING

### Lost, stolen or swallowed card?

Call Card Stop on +32 (0)78 170 170 Lost, stolen or swallowed card?

### Looking for a cash dispenser or a cash counter in your area?

Enter a postcode or town Looking for a cash dispenser or a cash counter in your area?

### Didn't find what you were looking for?

Ask Ida, ING's digital assistant, via Chat in your ING Banking app, in the ‘Services' menu at the bottom of your screen
Didn't find what you were looking for?

### Download the app

Join our 1.5 million users. Simple, secure, the ING Banking app saves you both money and time so you can live your life to the fullest!
Download the app

### Videos

Discover all the possibilities of the ING Banking app with these easy videos
Videos

### Contact ING

Via app, chat or phone. Contact ING More services and how to contact us"
https://www.ing.be/en/individuals/daily-banking/instant-credit-transfer-in-euro-sepa;1;165;165.1821638626238981939.txt;"# Instant credit transfer in euro (SEPA) - ING Belgium - Instant credit transfer is available in Europe!

## Pay your beneficiary within a few seconds in the SEPA zone!

An instant credit transfer in euro (SEPA) is a payment that is executed and credited by the bank of the beneficiary on the beneficiary's account within a few seconds in most European banks, 24/24, every day of the year. It is possible to make an instant payment in the whole SEPA zone if the bank of the beneficiary allows it.
Make a payment

## Advantages

* ### 24/7/365
ING executes the payment within a few seconds, 24/24, 7/7, every day of the year.
* ### Free of charge ! !
All payments initiated through the ING Banking app and in Home'Bank will be executed, if possible, instantly and free of charge ! If the bank of the beneficiary does not support instant payments, you will have the option to execute a standard credit transfer.
* ### Reporting
It will be clearly mentioned in your list of transactions and in your payment confirmation screen that your payment was executed as an instant credit transfer.

### What does SEPA mean ?

SEPA stands for Single Euro Payments Area.

### In practice

Make your instant payments instantly online through the ING Banking app and in Home'Bank.
Quick and easy !"
https://www.ing.be/en/individuals/daily-banking/instant-credit-transfer-in-euro-sepa;2;166;166.1821638626238981939.txt;"# Instant credit transfer in euro (SEPA) - ING Belgium - Instant credit transfer is available in Europe!

## Services and contact

### Didn't find what you were looking for?

Ask Ida, ING's digital assistant, via Chat in your ING Banking app, in the ‘Services' menu at the bottom of your screen
Didn't find what you were looking for?

### Videos

Discover all the possibilities of the ING Banking app with these easy videos
Videos

### Questions about a transfer (SEPA)?

Find answers here Questions about a transfer (SEPA)?

### Download the app

Join our 1.5 million users. Simple, secure, the ING Banking app saves you both money and time so you can live your life to the fullest!
Download the app

### Contact ING

Via app, chat or phone. Contact ING

### Didn't find what you were looking for?

Ask Ida, ING's digital assistant, via Chat in your ING Banking app, in the ‘Services' menu at the bottom of your screen
Didn't find what you were looking for?

### Download the app

Join our 1.5 million users. Simple, secure, the ING Banking app saves you both money and time so you can live your life to the fullest!
Download the app

### Videos

Discover all the possibilities of the ING Banking app with these easy videos
Videos

### Contact ING

Via app, chat or phone. Contact ING

### Questions about a transfer (SEPA)?

Find answers here Questions about a transfer (SEPA)? More services and how to contact us"
https://www.ing.be/en/individuals/investing/my-tax-certificates;1;167;167.431873548582693076.txt;"# Download your tax certificates - ING Belgium - Your tax certificates

Reading time: 2 min 27 February 2024 Every year, you waste time collecting all the relevant documents. ?
To make your life easier, we have put all your certificates in one place! ? Discover ‘Documents’ in Home’Bank. ?

### Your tax certificates easily and securely accessible online

* Install itsme on your smartphone? to log in to Home’Bank in a secure way.?
* Consult your tax certificates in ‘Documents’ section?.
* Your fiscal certificates are also available in the ING Banking app in 'Documents' section.
Use also itsme to log in to Tax-on-web for your online tax declaration.

### My investments

Star Fund: available from mid March 2025.Where will you find your tax certificate?In the ING Banking app
* Click on the alert symbol in the right corner on top.
* The tax certificate (Sheet 281.60) can be found under the 'Documents' tile in the middle of the page.
In Home'Bank
* In 'Overview', go to the investments account and click on the Star Fund investment account
* The tax certificate (281.60) can be found under 'Documents' in the left column and also under the 'Documents' tile at the bottom of the screen.
Looking for documents for previous fiscal years ?
* Log in to Home’Bank and click the icon to the right of your profile.
* Choose “Documents”.
* Find the link for closed contracts lower on the page.
**ING Life Star Plan, ING Life Pension Plan, ING Star Life, ING Life Plan** : available from the week of 17 February 2025.
Need tax certificates for the fiscal years before 2017? Go to Home’Bank under 'Investment accounts > Consult your life insurances > My life insurances > Select your savings and investments linked insurance policy > click on 'Actions > Details > Duplicate'."
https://www.ing.be/en/individuals/investing/my-tax-certificates;2;168;168.431873548582693076.txt;"# Download your tax certificates - ING Belgium - Your tax certificates

### My loans

**ING Mortgage loan** : available from the beginning of March 2025.
Need tax certificates for the fiscal years before 2022?
Go to Home’Bank or the ING Banking app overview > Mortgages > Select your ING Mortgage loan > Documents > Details > ‘Request a document’.

### My insurances

**ING Outstanding Balance Insurance for Mortgage Loans, ING Term Death Insurance, ING Fixed Capital Death Insurance** : available from the end of February 2024.
Need tax certificates for the fiscal years before 2017 ? Go to Home’Bank under 'Insurance' > Select your loan protection insurance > click on 'Actions > Details > Duplicate'."
https://www.ing.be/en/individuals/investing/my-tax-certificates;3;169;169.431873548582693076.txt;"# Download your tax certificates - ING Belgium - Your tax certificates

### Certificates sent by postal mail

For the following products the tax certificates will be sent by post:
* ING Business Pension Plan (BPP): **end of April**
* ING Supplementary Pension Self-Employed: **end of April**
* AXA Supplementary Pension Plan for the Self-Employed: **end of April**
* AXA Individual Pension Commitment: **end of May**"
https://www.ing.be/en/individuals/daily-banking/iban-bic-transfer-sepa;1;170;170.6398933633295515861.txt;"# SEPA, IBAN, BIC: What is it? - ING Belgium - All about the acronyms SEPA, IBAN and BIC

## SEPA, the single euro payments area

Thanks to SEPA (Single Euro Payments Area) all payments in Europe are made in the same way. SEPA covers all member states of the European Union, Norway, Iceland, Liechtenstein, Switzerland, San Marino, Monaco and Andorra.
Thanks to SEPA, you can use your bank card all over Europe in the same way as in Belgium. All transfers in euro and direct debits in euro are also harmonized in Europe thanks to IBAN and BIC.

## IBAN

IBAN (International Bank Account Number) is a standardized way of writing bank account numbers all over Europe. An IBAN consists of an account number, a country code and a numeric verification key. Find your IBAN number directly on your bank card or in the overview of your ING Banking app.
* Example of an electronic format IBAN: BE61310126985517
* Calculate the IBAN for your account number(s) here now . You can also calculate your IBAN in Home'Bank: go to Info > Calculating the IBAN.

## BIC

BIC (Bank Identifier Code) is a unique code used to identify international banks. When you make an international transfer within or outside Europe, you need to provide the BIC of the beneficiary's bank.
* ING Belgium's BIC code is BBRUBEBB.
* You can find the BIC of other international banks on the Swift website .

## A new European transfer form

A European transfer form has been created for SEPA which replaces the national transfer forms. You can easily manage your transfers in euro with this European form in Home'Bank : go to Daily Banking > Payments and transfers > Domestic Transfers > Add a transfer (European form)."
https://www.ing.be/en/individuals/daily-banking/iban-bic-transfer-sepa;2;171;171.6398933633295515861.txt;"# SEPA, IBAN, BIC: What is it? - ING Belgium - All about the acronyms SEPA, IBAN and BIC

## Services and contact

### Didn't find what you were looking for?

Ask Ida, ING's digital assistant, via Chat in your ING Banking app, in the ‘Services' menu at the bottom of your screen
Didn't find what you were looking for?

### Videos

Discover all the possibilities of the ING Banking app with these easy videos
Videos

### Questions about a transfer (SEPA)?

Find answers here Questions about a transfer (SEPA)?

### Download the app

Join our 1.5 million users. Simple, secure, the ING Banking app saves you both money and time so you can live your life to the fullest!
Download the app

### Contact ING

Via app, chat or phone. Contact ING

### Didn't find what you were looking for?

Ask Ida, ING's digital assistant, via Chat in your ING Banking app, in the ‘Services' menu at the bottom of your screen
Didn't find what you were looking for?

### Download the app

Join our 1.5 million users. Simple, secure, the ING Banking app saves you both money and time so you can live your life to the fullest!
Download the app

### Videos

Discover all the possibilities of the ING Banking app with these easy videos
Videos

### Contact ING

Via app, chat or phone. Contact ING

### Questions about a transfer (SEPA)?

Find answers here Questions about a transfer (SEPA)? More services and how to contact us"
https://www.ing.be/en/individuals/saving/rental-guarantee;1;172;172.5209874381115539226.txt;"# Rental guarantee for private individuals - ING Belgium - Rental guarantee for private use

## Why a rental guarantee?

When you want to rent a flat or a house, you might have to set up a rental guarantee to fulfil the conditions on the lease agreement. By this the landlord and you are protected if one party does not fulfil its obligations (payment of rent, maintenance,…). When you move out and leave the property in the conditions agreed in the rental contract with the landlord, the rental guarantee will be refunded to you.
* Immediately available
* Simple, and free of charge. No opening, closure or management fees.
* Remunerative and fiscally advantageous

## What is a rental guarantee account?

The ING Savings Account is a blocked regulated savings account opened on your name on which you deposit an amount as a rental guarantee, in accordance with your rental agreement. This amount usually consists of two- or three-months’ rent depending on the region and the type of lease contract. The interests generated by the capital are also blocked."
https://www.ing.be/en/individuals/saving/rental-guarantee;2;173;173.5209874381115539226.txt;"# Rental guarantee for private individuals - ING Belgium - Rental guarantee for private use

## Characteristics of the ING Savings Account

ING Belgium SA/NV offers this regulated savings account to private individuals. Belgian law applies.
* **Category A** : this is a classic regulated savings account. There are no conditions attached to the base rate and the fidelity premium.
* **Current interest rates** : the base rate is 0,10% and the fidelity premium 1,15%. The base rate is granted the day following the deposit of the amount on the savings account until the release day. It is paid into your account on the value date of January 1 or when you close the account. The fidelity premium is only acquired on amounts that stay on the savings account for at least 12 consecutive months after deposit. The rate of the fidelity premium in force at the time of payment or the start of a new period remains unaltered for a period of 12 months. Those that have already been earned are paid into your account on the first day following the quarter in which they were earned, i.e. 1 January, 1 April, 1 July and 1 October, or when you close your account. Rates are gross rates expressed on yearly basis and can be modified at any time. In case of modification, the holder of the account will be informed via account statements. You can find the current rates online and in all ING branches.
* Risks:
  + Risk of insolvency: in case of bankruptcy or risk of bankruptcy, your savings of up to €100,000 are protected by the guarantee on savings deposits, you may lose savings exceeding this amount or be required to reduce/convert them into shares. More information.
  + Risk of inflation: rising prices (inflation) may negatively impact your purchasing power.
* **Taxation** : You do not pay any withholding tax if the interest generated by your ING Savings Account is less than €1,050. This amount is doubled for accounts opened in the name of a married couple or those in a civil union, i.e. a ceiling of €2,100 (tax paid in 2026 on income earned in 2025). If your interest exceeds €1,050 (€2,100 for a married couple or those in a civil union), you pay 15% withholding tax on the interest exceeding this amount (tax paid in 2026 on income earned in 2025). The fiscal regime applies to a non-professional client who is a natural person, residing in Belgium.
* **Charges** : the opening, the closure and the management of the ING Savings Account are free. The charges for sending account statements to your home are €5.00/year + postage (VAT not due).
* **No fixed duration** : the ING Savings Account is a regulated savings account with an unlimited term. The release of the rental guarantee will lead to closure of the regulated savings account."
https://www.ing.be/en/individuals/saving/rental-guarantee;3;174;174.5209874381115539226.txt;"# Rental guarantee for private individuals - ING Belgium - Rental guarantee for private use

## Important documents

Before opening your rental guarantee for private use, please read the following documents:
* The ING Savings Account Terms and Conditions
* The Essential information for savers of the ING Savings Account
* The Charges applied to the main banking services and transactions for private use
* General information regarding accounts, digital channels and cards
* The deposit protection information sheet

## Not entirely satisfied?

Contact us at the Complaint Management, Marnixlaan/Avenue Marnix 24, B-1000 Brussels. Call us via +32 2 547 61 01.
Have you already contacted ING? For banking complaints, contact Ombudsfin, North Gate II, Boulevard du Roi Albert II 8, 1000 Brussels. Call +32 2 545 77 70 or send an e-mail to ombudsman@ombudsfin.be .

## Who can open a rental guarantee for private use online at ING?

You must be able to log in via your **ING Banking app** or your **Home'Bank** , and your request will comply all the following conditions:
1. The rented property is located in Belgium
2. You are the sole tenant/you rent with multiple tenants under the same rental agreement:
If you live with multiple tenants under the same rental agreement, one of the co-tenants can open the rental guarantee in his/her name and will be the sole account holder. If you want multiple holders for the rental guarantee, please make an appointment with an ING branch.
3. You are a private individual acting for non-professional purposes
4. You have at disposal landlord’s data: •If landlord is a private individual: firstname, lastname, date of birth, email address, address
•If landlord is a legal entity: BCE number, email address, address of legal entity, firstname and lastname of legal representative
5. Your current account is sufficiently provisioned and your limit for credit transfers is high enough to transfer the rental guarantee amount
Open my rental guarantee online"
https://www.ing.be/en/individuals/saving/rental-guarantee;4;175;175.5209874381115539226.txt;"# Rental guarantee for private individuals - ING Belgium - Rental guarantee for private use

## You do not fulfil the above mentioned conditions for online opening?

Currently, ING does not offer a digital solution to open a rental guarantee for non-ING customers or a rental guarantee with multiple account holders.
Do you not have an ING account yet? Do you want to open a rental guarantee with more than one account holder? Or would you prefer to go to the branch? Please schedule a call with ING to help you further."
https://www.ing.be/en/individuals/saving/rental-guarantee;5;176;176.5209874381115539226.txt;"# Rental guarantee for private individuals - ING Belgium - Rental guarantee for private use

## Good to know

### How to release my rental guarantee?

The rental guarantee can only be released: - By a mutual and written agreement between the account holder(s) and the landlord regarding the release of the rental guarantee; OR
- By an enforceable court ruling, or an official statement of reconciliation, which explicitly states what is to be done with the rental guarantee.
Discover the different ways you can release your rental guarantee .

### Succession

If one of the parties has passed, the heirs must sign (in this case, please provide a copy of the appointment deed and a copy of the heirs ID card).

### Change of landlord

If the landlord changes during the rental period, please provide a proof of transfer of landlord (full deed of sale or notary's certificate mentioning the transfer of the rental guarantee) and the ID card(s) of the new landlord(s) via mail to your branch.

### Flemish Housing Fund

If your rental property is in the Flemish Region and you intend to apply for a rental guarantee loan from the Flemish Housing Fund (Vlaams Woningsfonds), you cannot apply online. We are happy to help you in one of our branches.

### Expats

If you are an expat and you want to rent a property, you might need to open a rental guarantee account. You cannot apply online. You can contact the nearest ING branch through email or call the ING Customer Service at +32 2 464 60 04 (Monday – Friday between 8am until 6pm).

### How can I open a rental guarantee if I live with other co-tenants?

There are 2 options: - One of the co-tenants opens the rental guarantee in his/her name, for themselves and the co-tenants. He/she will be solely responsible for gathering sufficient funds, opening the rental guarantee, informing the landlord, and signing for the release of the rental guarantee. This option can be done digitally or at ING branches.
- All co-tenants and the landlord go to an ING branch and open a rental guarantee with multiple holders. The signature of all account holders and the landlord is required for the release of the rental guarantee. This option can be done at your ING branch."
https://www.ing.be/en/individuals/saving/rental-guarantee;6;177;177.5209874381115539226.txt;"# Rental guarantee for private individuals - ING Belgium - Rental guarantee for private use

## Good to know

### Do I also need to take out home insurance?

In Belgium, you are legally required to take out fire insurance."
https://www.ing.be/en/individuals/my-life/leisure-and-travel/pay-with-maestro-abroad;1;178;178.4827458644046311192.txt;"# Paying with a debit card abroad? - ING Belgium - Use your ING debit card outside Europe

Reading time: 3 min 13 June 2024 No need to activate your ING debit card to make payments and withdraw cash outside Europe.

## The ING debit card is automatically activated in Europe

By default, you can withdraw cash with your debit card at all ATMs with the Maestro or Mastercard logo worldwide."
https://www.ing.be/en/individuals/my-life/leisure-and-travel/pay-with-maestro-abroad;2;179;179.4827458644046311192.txt;"# Paying with a debit card abroad? - ING Belgium - Use your ING debit card outside Europe

## No 100% guarantee that Maestro/Mastercard debit cards will be accepted everywhere.

**Please note** that we cannot offer a 100% guarantee that Maestro/Mastercard debit cards will be accepted everywhere.
**Indonesia**
(*In most Latin American countries, the customer can make Maestro ATM transactions and credit card ATM transactions. Only with a handful of banks and/or merchants (+/- 23) can the customer experience some problems.)In Indonesia, holders of a Maestro/Mastercard debit card and/or holders of a credit card are temporarily unable to withdraw money from 3 banks, namely: Bank Central Asia (both Maestro and credit card), Bank Negara Indonesia (Maestro), Bank Permata (Maestro).
However, they can withdraw money from eleven other banks, namely Commonwealth Bank of Australia, Bank MANDIRI (PERSERO), Bank Rakyat Indonesia (Persero), Bank Internasional Indonesia, Bank CIMB Niaga, Bank Danamon Indonesia, Pan Indonesia Bank(Bank Panin), Citishare Corporation, HSBC - The Hongkong and Shanghai, Banking Corporation Limited and BANK ANZ INDONESIA.
Holders of a Maestro debit card and/or holders of a credit card can currently pay electronically in shops and restaurants with the Maestro or MasterCard /Visa logo on the door or at the checkout.
In Malaysia, Maestro payment card holders are temporarily unable to withdraw money from 5 banks, namely: Malayan Banking Berhad ,Mayban Finance Berhad, AmBank (M) Berhad, Hong Leong Bank Berhad, RHB Bank Berhad.
They can withdraw money from nine other banks, namely CIMB Bank Berhad, HSBC Bank Malaysia Berhad, Alliance Bank Malaysia Berhad, Bank Simpanan Nasional, Standard Chartered Bank Malaysia Berhad, Bank Simpanan Nasional and Affin Bank Berhad.
Holders of a Maestro payment card and/or credit card can currently pay electronically in shops and restaurants with the Maestro or MasterCard/Visa logo on the door or at the checkout.
**Latin America**
Enabled ATMs
• Peru: Scotiabank and Interbank
• Ecuador: Banco Pichincha and Banco Procredit
• Bolivia: ATC network and Banco Los Andes Procredit
• Costa Rica: all ATM networks are open, except Banco Credita Agricolo.
Blocked ATMs
• Peru: Unibanca and BBVA Continental
• Ecuador: Banco del Austro, Banco de Guayaquil and Banco Bolivariano.
• Bolivia : left wing network
• Costa Rica : Banco Credito Agricolo.
**USA and Japan**
Customers could experience possible problems when withdrawing money from ATMs in Japan and the United States with their Maestro card. ATM providers in Japan and certain regions in the United States have decided to take additional measures against possible fraudulent transactions since April 19th 2023.
Our proposals:
• In the United States, try with another bank's ATM. In Japan, no ATM would accept cash withdrawals with Maestro. The credit card is the only alternative to be able to withdraw money.
• You can still pay with a bank card, both in the United States and in Japan.
• More than ever, it is strongly recommended to have a credit card when traveling to the USA or Japan."
https://www.ing.be/en/individuals/my-life/leisure-and-travel/pay-with-maestro-abroad;3;180;180.4827458644046311192.txt;"# Paying with a debit card abroad? - ING Belgium - Use your ING debit card outside Europe

## Don't forget to take your credit card with you!

**Choose an (additional) alternative: a credit card of MasterCard or Visa.**
Your MasterCard credit/Visa is the ideal alternative to your bank card: it offers you optimal security for all your payments abroad. By default, it is usable worldwide. In addition, various insurance policies and benefits are linked to your credit card."
https://www.ing.be/en/individuals/saving/compare-savings-accounts;1;181;181.18199470136353556.txt;"# Compare our savings accounts - ING Belgium

## Because it’s always a good idea to put money aside!

Whether you’re saving up for something big, or simply putting surplus cash aside, you’ll find a regulated savings account to meet your needs.
Our regulated savings accounts are offered by ING Belgium SA/NV, a Belgian financial institution. You’ll find the applicable interest rates on ing.be and in all our branches. If the rates change, we’ll let you know on your statements.
START TABLE IN MARKDOWN
| | ING Savings Account (cat. A¹) | ING Tempo Savings (cat. B¹) |
| - | - | - |
| Savings goal | Manage savings your way | Save regularly with this online account |
| Base rate² | 0.10% annually | 0.75% annually |
| Fidelity premium³ | 1.15% annually | 1.50% annually |
| Charges | Opening, closing & online transfers = Free | Opening, closing & online transfers = Free |
| Account holder(s) | You or other joint holder(s) | Open in your name only |
| Number of accounts | Multiple accounts allowed per holder | 1 account per holder |
| Maximum deposit amount | ? No limit | ? Max €500/month |
| Minimum deposit amount | ? No limit | ? No limit |
| Duration | Opening and closing at any time | Opening and closing at any time |
| Cash deposit / withdrawal | ? Included | ? Not included |
| | | |
| Taxation(Withholding tax on the interest) | ?Up to €1.050 : \ \| From €1.050 : 15% In the name of a married couple\|civil union:?Up to €2.100 : \ \| From €2.100 : 15% | ?Up to €1.050 : \ \| From €1.050 : 15% |
| Save your spare change | Eligible with ING Save Up | Not eligible with ING Save Up |
| Risks | Bankruptcy? & Inflation? | Bankruptcy? & Inflation? |
| | | |
| | Key information for savers | Key information for savers |
| | Continue | Continue |
| | | |
END TABLE IN MARKDOWN"
https://www.ing.be/en/individuals/saving/compare-savings-accounts;2;182;182.18199470136353556.txt;"# Compare our savings accounts - ING Belgium

## Ready to watch your savings grow?

### See what your savings could earn you.

Our savings simulator shows you the potential interest your ING Savings Account (Cat. A) or ING Epargne Tempo (Cat. B) could generate. Run simulations with different products, durations, and amounts to find your savings strategy.
Try our savings simulator ¹ More information about the categories ² The **base rate** accrues from the day after the money is deposited to the account until the day on which it is withdrawn. The base rate is paid into your account on the value date of January 1 or when you close the account.
³ The **fidelity premium** is only earned on amounts that have remained in the regulated savings account continuously for 12 months after the deposit. Fidelity premiums that have already been earned are paid into your account on the first day following the quarter in which they were earned, i.e. 1 January, 1 April, 1 July and 1 October, or when you close your account. The rate of the fidelity premium in force at the time of payment or the start of a new period remains unaltered for a period of 12 months.

### Costs

Opening/closing/annual statement is for free. The cost of sending the account statements of the ING Savings Account and the ING Green Savings Account by post is €5/year + postal charges ( list of current rates ).

### Taxation

You do not pay any withholding tax if the interest generated by your ING Savings Account and ING Tempo Savings Account is less than €1,050. This amount is doubled for accounts opened in the name of a married couple or those in a civil union, i.e. a ceiling of €2,100 (tax paid in 2026 on income earned in 2025).
If your interest exceeds €1,050 (€2,100 for a married couple or those in a civil union), you pay 15% withholding tax on the interest exceeding this amount (tax paid in 2026 on income earned in 2025).
This tax regime applies to individuals residing in Belgium. Different tax treatment may apply to others."
https://www.ing.be/en/individuals/saving/compare-savings-accounts;3;183;183.18199470136353556.txt;"# Compare our savings accounts - ING Belgium

## Ready to watch your savings grow?

### Risks

The ING Savings Account and the ING Tempo Savings are regulated savings accounts of ING Bank Belgium LC. Belgian law alone applies.
**? Risk of bankruptcy:** your savings of up to €100,000 are protected by the guarantee on savings deposits. In the event of ING going bankrupt or in the event of a risk of bankruptcy, you may lose savings in excess of this amount or be required to reduce/convert them into shares. For more information, please consult the website
Guarantee Fund for financial institutions (belgium.be)
**? Risk of inflation** : rising prices (inflation) can have a negative impact on your purchasing power.
Deposits protection information sheet"
https://www.ing.be/en/individuals/saving/compare-savings-accounts;4;184;184.18199470136353556.txt;"# Compare our savings accounts - ING Belgium

## Ready to watch your savings grow?

### Complaints

Contact ING Customer Care, Marnixlaan/Avenue Marnix 24, B-1000 Brussels. Call +32 (0)2 547 61 04 or send an e-mail to klachten@ing.be .
If you have been in touch with ING already, you can also contact the ombudsman for banking disputes: Ombudsfin, North Gate II, Boulevard du Roi Albert II / Koning Albert II-laan 8, 1000 Brussels. Call +32 2 545 77 70 or send an e-mail to ombudsman@ombudsfin.be ."
